t,curve0,curve1,curve2,curve3,curve4,curve5
3.58,1.0,1.0,1.0,1.0,1.0,1.0
3.5999999999999996,1.0,1.0,1.0,1.0,1.0,1.0
3.620000000000001,1.0,1.0,1.0,1.0,1.0,1.0
3.6400000000000006,1.0,1.0,1.0,1.0,1.0,1.0
3.66,1.0,1.0,1.0,1.0,1.0,1.0
3.6799999999999997,1.0,1.0,1.0,1.0,1.0,1.0
3.700000000000001,1.0,1.0,1.0,0.9957451622581724,1.0,1.0
3.7200000000000006,1.0,1.0,1.0,1.0,1.0,1.0
3.74,1.0,1.0,1.0,1.0,1.0,1.0
3.76,1.0,1.0,1.0,1.0,1.0,1.0
3.780000000000001,1.0,1.0,1.0,1.0,1.0,1.0
3.8000000000000007,1.0,1.0,1.0,1.0,1.0,1.0
3.8200000000000003,1.0,1.0,1.0,1.0,1.0,1.0
3.84,1.0,1.0,1.0,1.0,1.0,1.0
3.8599999999999994,1.0,1.0,1.0,1.0,1.0,1.0
3.880000000000001,1.0,1.0,1.0,1.0,1.0,1.0
3.9000000000000004,1.0,1.0,1.0,1.0,1.0,1.0
3.92,1.0,1.0,1.0,1.0,1.0,1.0
3.9399999999999995,1.0,1.0,1.0,1.0,1.0,1.0
3.960000000000001,1.0,1.0,1.0,1.0,1.0,1.0
3.9800000000000004,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0
4.02,1.0,1.0,1.0,1.0,1.0,1.0
4.040000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.0600000000000005,1.0,1.0,1.0,1.0,1.0,1.0
4.08,1.0,1.0,1.0,1.0,1.0,1.0
4.1,1.0,1.0,1.0,1.0,1.0,1.0
4.120000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.140000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.16,1.0,1.0,1.0,0.9958720545176,1.0,1.0
4.18,1.0,1.0,1.0,1.0,1.0,1.0
4.200000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.220000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.24,1.0,1.0,1.0,1.0,1.0,1.0
4.26,1.0,1.0,1.0,1.0,1.0,1.0
4.280000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.300000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.32,1.0,1.0,1.0,1.0,1.0,1.0
4.34,1.0,1.0,1.0,1.0,1.0,1.0
4.359999999999999,1.0,1.0,1.0,1.0,1.0,1.0
4.380000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.4,1.0,1.0,1.0,1.0,1.0,1.0
4.42,1.0,1.0,1.0,1.0,1.0,1.0
4.4399999999999995,1.0,1.0,1.0,1.0,1.0,1.0
4.460000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.48,1.0,1.0,1.0,1.0,1.0,1.0
4.5,1.0,1.0,1.0,1.0,1.0,1.0
4.52,1.0,1.0,1.0,1.0,1.0,1.0
4.540000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.5600000000000005,1.0,1.0,1.0,1.0,1.0,1.0
4.58,1.0,1.0,1.0,1.0,1.0,1.0
4.6,1.0,1.0,1.0,1.0,1.0,1.0
4.620000000000001,1.0,1.0,1.0,0.9963948364534795,1.0,1.0
4.640000000000001,1.0,1.0,1.0,0.9995382686523675,1.0,1.0
4.66,1.0,1.0,1.0,1.0,1.0,1.0
4.68,1.0,1.0,1.0,1.0,1.0,1.0
4.700000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.720000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.74,1.0,1.0,1.0,1.0,1.0,1.0
4.76,1.0,1.0,1.0,1.0,1.0,1.0
4.780000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.800000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.82,1.0,1.0,1.0,1.0,1.0,1.0
4.84,1.0,1.0,1.0,1.0,1.0,1.0
4.859999999999999,1.0,1.0,1.0,1.0,1.0,1.0
4.880000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.9,1.0,1.0,1.0,1.0,1.0,1.0
4.92,1.0,1.0,1.0,1.0,1.0,1.0
4.9399999999999995,1.0,1.0,1.0,1.0,1.0,1.0
4.960000000000001,1.0,1.0,1.0,1.0,1.0,1.0
4.98,1.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,1.0,1.0,1.0,1.0,1.0
5.02,1.0,1.0,1.0,1.0,1.0,1.0
5.040000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.0600000000000005,1.0,1.0,1.0,1.0,1.0,1.0
5.08,1.0,1.0,1.0,1.0,1.0,1.0
5.1,1.0,1.0,1.0,0.9960257921746076,1.0,1.0
5.120000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.140000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.16,1.0,1.0,1.0,1.0,1.0,1.0
5.18,1.0,1.0,1.0,1.0,1.0,1.0
5.200000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.220000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.24,1.0,1.0,1.0,1.0,1.0,1.0
5.26,1.0,1.0,1.0,1.0,1.0,1.0
5.280000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.300000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.32,1.0,1.0,1.0,1.0,1.0,1.0
5.34,1.0,1.0,1.0,1.0,1.0,1.0
5.359999999999999,1.0,1.0,1.0,1.0,1.0,1.0
5.380000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.4,1.0,1.0,1.0,1.0,1.0,1.0
5.42,1.0,1.0,1.0,1.0,1.0,1.0
5.4399999999999995,1.0,1.0,1.0,1.0,1.0,1.0
5.460000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.48,1.0,1.0,1.0,1.0,1.0,1.0
5.5,1.0,1.0,1.0,1.0,1.0,1.0
5.52,1.0,1.0,1.0,1.0,1.0,1.0
5.540000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.5600000000000005,1.0,1.0,1.0,0.9957870916489746,1.0,1.0
5.58,1.0,1.0,1.0,1.0,1.0,1.0
5.6,1.0,1.0,1.0,1.0,1.0,1.0
5.620000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.640000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.66,1.0,1.0,1.0,1.0,1.0,1.0
5.68,1.0,1.0,1.0,1.0,1.0,1.0
5.700000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.720000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.74,1.0,1.0,1.0,1.0,1.0,1.0
5.76,1.0,1.0,1.0,1.0,1.0,1.0
5.780000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.800000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.82,1.0,1.0,1.0,1.0,1.0,1.0
5.84,1.0,1.0,1.0,1.0,1.0,1.0
5.860000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.880000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.9,1.0,1.0,1.0,1.0,1.0,1.0
5.92,1.0,1.0,1.0,1.0,1.0,1.0
5.9399999999999995,1.0,1.0,1.0,1.0,1.0,1.0
5.960000000000001,1.0,1.0,1.0,1.0,1.0,1.0
5.98,1.0,1.0,1.0,1.0,1.0,1.0
6.0,1.0,1.0,0.9987663043211024,1.0,1.0,1.0
6.02,1.0,1.0,0.9983269648938417,0.9957227356276152,1.0,1.0
6.039999999999999,1.0,1.0,0.9982935598145706,1.0,1.0,1.0
6.059999999999999,1.0,1.0,0.9983796714208768,1.0,1.0,1.0
6.080000000000002,1.0,1.0,0.9999357079721817,1.0,1.0,1.0
6.100000000000001,1.0,1.0,1.0,1.0,1.0,1.0
6.120000000000001,1.0,1.0,1.0,1.0,1.0,1.0
6.140000000000001,1.0,1.0,1.0,1.0,1.0,1.0
6.16,1.0,1.0,1.0,1.0,1.0,1.0
6.18,1.0,1.0,1.0,1.0,1.0,1.0
6.199999999999999,1.0,1.0,1.0,1.0,1.0,1.0
6.219999999999999,1.0,1.0,1.0,1.0,1.0,0.9997257733966731
6.240000000000002,1.0,1.0,1.0,1.0,1.0,0.9997014790451134
6.260000000000002,1.0,1.0,1.0,1.0,1.0,0.9996948690685162
6.280000000000001,1.0,1.0,1.0,1.0,1.0,0.9996955400768665
6.300000000000001,1.0,1.0,1.0,1.0,1.0,0.999704360247627
6.32,1.0,1.0,1.0,1.0,1.0,0.9997373768543937
6.34,1.0,1.0,1.0,1.0,1.0,1.0
6.359999999999999,1.0,1.0,1.0,1.0,1.0,1.0
6.379999999999999,1.0,1.0,1.0,1.0,1.0,1.0
6.399999999999999,1.0,1.0,1.0,1.0,1.0,1.0
6.420000000000002,1.0,1.0,1.0,1.0,1.0,1.0
6.440000000000001,1.0,1.0,1.0,1.0,1.0,1.0
6.460000000000001,1.0,1.0,1.0,1.0,1.0,1.0
6.48,1.0,1.0,1.0,0.9957163550339649,1.0,1.0
6.5,1.0,0.9996851374550082,1.0,1.0,1.0,1.0
6.52,1.0,0.9965235306817096,1.0,1.0,1.0,1.0
6.539999999999999,1.0,0.9961935660990258,1.0,1.0,1.0,1.0
6.559999999999999,1.0,0.9960530660877414,1.0,1.0,1.0,1.0
6.580000000000002,1.0,0.9959857071813117,1.0,1.0,1.0,1.0
6.600000000000001,1.0,0.9959554214973549,1.0,1.0,1.0,1.0
6.620000000000001,1.0,0.9959479765735415,1.0,1.0,1.0,1.0
6.640000000000001,1.0,0.9959599856959535,1.0,1.0,1.0,1.0
6.66,1.0,0.9959969328396896,1.0,1.0,1.0,1.0
6.68,1.0,0.9960764926685536,1.0,1.0,1.0,1.0
6.699999999999999,1.0,0.9962438681579832,1.0,1.0,1.0,1.0
6.719999999999999,1.0,0.9966737365975888,1.0,1.0,1.0,1.0
6.740000000000002,1.0,1.0,1.0,1.0,1.0,1.0
6.760000000000002,1.0,1.0,1.0,1.0,1.0,1.0
6.780000000000001,1.0,1.0,1.0,1.0,1.0,1.0
6.800000000000001,1.0,1.0,1.0,1.0,1.0,1.0
6.82,1.0,1.0,1.0,1.0,1.0,1.0
6.84,1.0,1.0,1.0,1.0,1.0,1.0
6.859999999999999,1.0,1.0,1.0,1.0,1.0,1.0
6.879999999999999,1.0,1.0,1.0,1.0,1.0,1.0
6.899999999999999,1.0,1.0,1.0,1.0,1.0,1.0
6.920000000000002,1.0,1.0,1.0,1.0,1.0,1.0
6.940000000000001,1.0,1.0,1.0,0.9957571442421609,1.0,1.0
6.960000000000001,1.0,1.0,1.0,1.0,1.0,1.0
6.98,1.0,1.0,1.0,1.0,1.0,1.0
7.0,1.0,1.0,1.0,1.0,1.0,1.0
7.02,1.0,1.0,1.0,1.0,1.0,1.0
7.039999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.059999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.080000000000002,1.0,1.0,1.0,1.0,1.0,1.0
7.100000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.120000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.140000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.16,1.0,1.0,1.0,1.0,1.0,1.0
7.18,1.0,1.0,1.0,1.0,1.0,1.0
7.199999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.219999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.240000000000002,1.0,1.0,1.0,1.0,1.0,1.0
7.260000000000002,1.0,1.0,1.0,1.0,1.0,1.0
7.280000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.300000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.32,1.0,1.0,1.0,1.0,1.0,1.0
7.34,1.0,1.0,1.0,1.0,1.0,1.0
7.359999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.379999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.400000000000002,1.0,1.0,1.0,0.9959154960737647,1.0,1.0
7.420000000000002,1.0,1.0,1.0,1.0,1.0,1.0
7.440000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.460000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.48,1.0,1.0,1.0,1.0,1.0,1.0
7.5,1.0,1.0,1.0,1.0,1.0,1.0
7.52,1.0,1.0,1.0,1.0,1.0,1.0
7.539999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.559999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.580000000000002,1.0,1.0,1.0,1.0,1.0,1.0
7.600000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.620000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.640000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.66,1.0,1.0,1.0,1.0,1.0,1.0
7.68,1.0,1.0,1.0,1.0,1.0,1.0
7.699999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.719999999999999,1.0,1.0,1.0,1.0,1.0,1.0
7.740000000000002,1.0,1.0,1.0,1.0,1.0,1.0
7.760000000000002,1.0,1.0,1.0,1.0,1.0,1.0
7.780000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.800000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.82,1.0,1.0,1.0,1.0,1.0,1.0
7.84,1.0,1.0,1.0,1.0,1.0,1.0
7.859999999999999,1.0,1.0,1.0,0.9968446046777928,1.0,1.0
7.879999999999999,1.0,1.0,1.0,0.9980568743412324,1.0,1.0
7.900000000000002,1.0,1.0,1.0,1.0,1.0,1.0
7.920000000000002,1.0,1.0,1.0,1.0,1.0,1.0
7.940000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.960000000000001,1.0,1.0,1.0,1.0,1.0,1.0
7.98,1.0,1.0,1.0,1.0,1.0,1.0
8.0,1.0,1.0,1.0,1.0,1.0,1.0
8.02,1.0,1.0,1.0,1.0,1.0,1.0
8.04,1.0,1.0,1.0,1.0,1.0,1.0
8.059999999999999,1.0,1.0,1.0,1.0,1.0,1.0
8.080000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.100000000000001,1.0,1.0,1.0,1.0,1.0,1.0
8.120000000000001,1.0,1.0,1.0,1.0,1.0,1.0
8.14,1.0,1.0,1.0,1.0,1.0,1.0
8.16,1.0,1.0,1.0,1.0,1.0,1.0
8.18,1.0,1.0,1.0,1.0,1.0,1.0
8.2,1.0,1.0,1.0,1.0,1.0,1.0
8.219999999999999,1.0,1.0,1.0,1.0,1.0,1.0
8.240000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.260000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.280000000000001,1.0,1.0,1.0,1.0,1.0,1.0
8.3,1.0,1.0,1.0,1.0,1.0,1.0
8.32,1.0,1.0,1.0,1.0,1.0,1.0
8.34,1.0,1.0,1.0,0.9959590145320919,1.0,1.0
8.36,1.0,1.0,1.0,1.0,1.0,1.0
8.379999999999999,1.0,1.0,1.0,1.0,1.0,1.0
8.400000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.420000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.440000000000001,1.0,1.0,1.0,1.0,1.0,1.0
8.46,1.0,1.0,1.0,1.0,1.0,1.0
8.48,1.0,1.0,1.0,1.0,1.0,1.0
8.5,1.0,1.0,1.0,1.0,1.0,1.0
8.52,1.0,1.0,1.0,1.0,1.0,1.0
8.54,1.0,1.0,1.0,1.0,1.0,1.0
8.559999999999999,1.0,1.0,1.0,1.0,1.0,1.0
8.580000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.600000000000001,1.0,1.0,1.0,1.0,1.0,1.0
8.620000000000001,1.0,1.0,1.0,1.0,1.0,1.0
8.64,1.0,1.0,1.0,1.0,1.0,1.0
8.66,1.0,1.0,1.0,1.0,1.0,1.0
8.68,1.0,1.0,1.0,1.0,1.0,1.0
8.7,1.0,1.0,1.0,1.0,1.0,1.0
8.719999999999999,1.0,1.0,1.0,1.0,1.0,1.0
8.740000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.760000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.780000000000001,1.0,1.0,1.0,1.0,1.0,1.0
8.8,1.0,1.0,1.0,0.9957690989003518,1.0,1.0
8.82,1.0,1.0,1.0,1.0,1.0,1.0
8.84,1.0,1.0,1.0,1.0,1.0,1.0
8.86,1.0,1.0,1.0,1.0,1.0,1.0
8.879999999999999,1.0,1.0,1.0,1.0,1.0,1.0
8.900000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.920000000000002,1.0,1.0,1.0,1.0,1.0,1.0
8.940000000000001,1.0,1.0,1.0,1.0,1.0,1.0
8.96,1.0,1.0,1.0,1.0,1.0,1.0
8.98,1.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,1.0,1.0,1.0,1.0,1.0
9.02,1.0,1.0,1.0,1.0,1.0,1.0
9.04,1.0,1.0,1.0,1.0,1.0,1.0
9.059999999999999,1.0,1.0,1.0,1.0,1.0,1.0
9.080000000000002,1.0,1.0,1.0,1.0,1.0,1.0
9.100000000000001,1.0,1.0,1.0,1.0,1.0,1.0
9.120000000000001,1.0,1.0,1.0,1.0,1.0,1.0
9.14,1.0,1.0,1.0,1.0,1.0,1.0
9.16,1.0,1.0,1.0,1.0,1.0,1.0
9.18,1.0,1.0,1.0,1.0,1.0,1.0
9.2,1.0,1.0,1.0,1.0,1.0,1.0
9.219999999999999,1.0,1.0,1.0,1.0,1.0,1.0
9.240000000000002,1.0,1.0,1.0,1.0,1.0,1.0
9.260000000000002,1.0,1.0,1.0,0.9957186666712328,1.0,1.0
9.280000000000001,1.0,1.0,1.0,1.0,1.0,1.0
9.3,1.0,1.0,1.0,1.0,1.0,1.0
9.32,1.0,1.0,1.0,1.0,1.0,1.0
9.34,1.0,1.0,1.0,1.0,1.0,1.0
9.36,1.0,1.0,1.0,1.0,0.9978620301694119,1.0
9.379999999999999,1.0,1.0,1.0,1.0,0.9969503016846439,1.0
9.400000000000002,1.0,1.0,1.0,1.0,0.9967751330886268,1.0
9.420000000000002,1.0,1.0,1.0,1.0,0.9966933821637463,1.0
9.440000000000001,1.0,1.0,1.0,1.0,0.9966535711559048,1.0
9.46,1.0,1.0,1.0,1.0,0.9966358432683686,1.0
9.48,1.0,1.0,1.0,1.0,0.9966318637973316,1.0
9.5,1.0,1.0,1.0,1.0,0.9966397721500855,1.0
9.52,1.0,1.0,1.0,1.0,0.9966632672718997,1.0
9.54,1.0,1.0,1.0,1.0,0.996713502542577,1.0
9.559999999999999,1.0,1.0,1.0,1.0,0.9968167508339478,1.0
9.580000000000002,1.0,1.0,1.0,1.0,0.9970492556861941,1.0
9.600000000000001,1.0,1.0,1.0,1.0,0.9992794766422207,1.0
9.620000000000001,1.0,1.0,1.0,1.0,1.0,1.0
9.64,1.0,1.0,1.0,1.0,1.0,1.0
9.66,1.0,1.0,1.0,1.0,1.0,1.0
9.68,1.0,1.0,1.0,1.0,1.0,1.0
9.7,1.0,1.0,1.0,1.0,1.0,1.0
9.719999999999999,1.0,1.0,1.0,0.9957193215771937,1.0,1.0
9.740000000000002,1.0,1.0,1.0,1.0,1.0,1.0
9.760000000000002,1.0,1.0,1.0,1.0,1.0,1.0
9.780000000000001,1.0,1.0,1.0,1.0,1.0,1.0
9.8,1.0,1.0,1.0,1.0,1.0,1.0
9.82,1.0,0.997209125373647,1.0,1.0,1.0,1.0
9.84,1.0,0.9963029999129464,1.0,1.0,1.0,1.0
9.86,1.0,0.9961033171464655,1.0,1.0,1.0,1.0
9.879999999999999,1.0,0.996009880493318,1.0,1.0,1.0,1.0
9.900000000000002,1.0,0.9959656225782251,1.0,1.0,1.0,1.0
9.920000000000002,1.0,0.9959489069987343,1.0,1.0,1.0,1.0
9.940000000000001,1.0,0.9959520667443899,1.0,1.0,1.0,1.0
9.96,1.0,0.9959765385153614,1.0,1.0,1.0,1.0
9.98,1.0,0.9960336895052359,1.0,1.0,1.0,1.0
10.0,1.0,0.9961528400229441,1.0,1.0,1.0,1.0
